"ID","Bifidobacterium apousia (ESL0825)","Bifidobacterium apousia (ESL0820)","Bifidobacterium asteroides (ESL0822)","Bifidobacterium asteroides (ESL0170)","Bifidobacterium polysaccharolyticum (ESL0824)","Bifidobacterium polysaccharolyticum (ESL0198)","Bifidobacterium sp1. (ESL0827)","Bifidobacterium sp1. (ESL0199)","Bifidobacterium sp2. (ESL0200)","Bifidobacterium sp2. (ESL0819)","Bifidobacterium coryneforme (ESL0197)","Lactobacillus melliventris (ESL0394)","Bombilactobacillus mellis (ESL0295)","Bombilactobacillus mellifer (ESL1028)","Lactobacillus apis (ESL0263)","Lactobacillus apis (ESL0185)","Lactobacillus helsingborgensis (ESL0183)","Lactobacillus helsingborgensis (ESL0835)","Lactobacillus melliventris (ESL0184)","Lactobacillus melliventris (ESL0350)","Lactobacillus kullabergensis (ESL0186)","Lactobacillus kullabergensis (ESL0261)","Treatment"
"3-2_1",0,84448755.5242244,0,18473165.2709241,0,91046314.5495544,0,119635736.992651,0,16713816.1975027,0,906064772.811991,0,35186981.4684268,354508838.2944,0,0,38265842.3469142,0,929815985.303179,0,383538098.005852,"B1-0"
"3-2_2",0,143815647.156068,0,79021699.1726525,3076270.52740253,123243088.004064,0,117667347.673147,0,57487805.4808348,1345868.35573861,522389188.934542,0,32685374.3536519,246293909.100165,0,0,370882865.459968,0,933648105.066668,0,140739376.628666,"B1-0"
"3-2_3",0,101147078.684014,0,16076356.8769295,0,99807382.2776037,0,208322791.196878,0,37511499.3795021,5358785.62564315,949844752.145249,0,19090673.7913537,473582679.666214,0,0,605542775.697676,0,1225487287.76427,0,233107174.715477,"B1-0"
"3-2_4",0,86463219.2038892,0,25306308.0596749,0,29524026.0696207,0,118517876.079477,0,4217718.00994582,0,2348425387.93783,0,6748348.8159133,955734901.053722,0,0,549146884.894945,0,522153489.631292,0,57360964.9352631,"B1-0"
"3-2_5",0,63250321.2227972,0,11775325.7595633,0,29942971.2171752,0,131883648.507109,0,3700816.66729132,0,1251885347.181,0,14130390.911476,957165765.313074,0,0,752611534.975517,0,451836071.288386,0,164854560.633886,"B1-0"
"3-2_6",0,2199155.36674736,0,1676704.09177423,0,3693609.01376351,0,2818806.87892479,0,279450.681962371,0,25928163.2742478,0,571051.39357528,11481778.0197583,0,0,9282622.65301093,0,24749610.3981456,0,12806131.2516669,"B1-0"
"3-2_7",0,108185654.083892,0,39233335.028447,0,45968212.70363,0,105833792.03859,0,40088557.590375,1817347.944097,1507757376.67906,0,18387285.081452,553756608.84838,0,0,617898300.99298,0,1326236387.90985,0,304566134.866609,"B1-0"
"3-2_8",0,304257131.833276,0,186357493.247882,0,179131386.366841,0,143761494.791223,0,80628139.9358182,4183535.56270755,813507506.239222,0,27763463.2797864,379941093.376803,0,0,726413902.251947,0,1695092545.72614,0,194344242.958505,"B1-0"
"3-2_9",0,89696285.1361252,0,48874755.9874862,0,117188335.379086,0,106635831.245424,0,40543831.6714374,694243.693004065,326572233.189112,0,35822974.5590098,241041410.211011,0,0,202719158.357187,0,585108584.463826,0,102470369.0874,"B1-0"
"3-3_1",129333754.673746,0,49892796.746801,0,125458585.994383,0,45048835.897597,9687921.69840795,20344635.5666567,0,1453188.25476119,57643134.1055273,0,10172317.7833284,114801872.126134,139021676.372154,755173496.3909,0,25188596.4158607,1937584.33968159,561415062.422741,0,"A1-B1"
"3-3_2",214002839.101574,0,173580080.60461,0,184280222.559688,0,90356754.2873311,0,87978944.9639803,0,51122900.4520426,7133427.97005246,451783771.436656,24966997.8951836,210436125.116547,263936834.891941,1010568962.4241,0,449405962.113305,0,1020080199.7175,0,"A1-B1"
"3-3_3",50346907.5804859,0,12420382.4868159,0,9980664.4983342,0,13529345.208853,0,15081893.019705,0,0,0,11089627.2203713,1774340.35525941,0,231995001.450168,658280271.801242,0,0,0,197838949.611425,0,"A1-B1"
"3-3_4",13883625.2820406,0,1273727.09009547,0,6623380.86849645,0,3311690.43424823,0,0,0,0,254745.418019094,0,0,134250835.296063,159343258.970944,1634446602.01051,0,0,0,521845988.812115,0,"A1-B1"
"3-3_5",172770093.934346,5676224.85205245,122038834.319128,0,151839014.792403,0,83014788.461267,17738202.6626639,23414427.5147163,0,5676224.85205245,97205350.5913982,351925940.827252,24123955.6212229,155741419.378189,266073039.939958,1191652454.87776,0,34057349.1123147,20576315.0886901,819150198.961819,0,"A1-B1"
"3-3_6",371176078.017302,28190588.2038457,307411652.318127,16108907.5450547,363792828.725819,16780112.0260986,170485938.185162,65778039.1423067,164445097.855767,0,28190588.2038457,9396862.73461524,548374061.012904,26848179.2417578,134240896.208789,339629467.408236,869881007.432954,0,938343864.499436,0,1155142911.87663,0,"A1-B1"
"3-3_7",165892326.439503,0,16589232.6439503,0,87093471.3807393,0,47002825.824526,0,26266285.019588,0,11059488.4293002,2764872.10732506,70504238.7367889,4147308.16098758,218424896.478679,521178392.230773,3801699147.57195,0,87093471.3807393,0,1271841169.36953,0,"A1-B1"
"3-3_8",243159101.965413,1993107.39315913,88361094.4300545,0,141510624.914298,0,55807007.0084555,51820792.2221373,43848362.6495008,0,0,105634691.837434,239837256.310148,9301167.83474258,674999037.14989,565378130.526138,3074700338.51348,0,0,10629906.0968487,555412593.560343,0,"A1-B1"
"3-3_9",218945263.532266,0,152109340.980311,0,142890593.04211,0,64531235.5674047,41484365.721903,36874991.7528027,0,0,131367158.11936,0,13828121.907301,269648377.192369,419453031.18813,2608905666.51079,0,0,41484365.721903,1385116877.71465,0,"A1-B1"
"3-4_1",0,239955523.874069,0,92859500.6772938,10682951.4053524,473336923.806382,0,343497975.956715,0,193936656.281782,21365902.8107048,1239222363.02088,0,22187668.3034242,493881061.124368,0,0,658234159.668251,0,1590116228.41207,0,271182612.597407,"B1-A1"
"3-4_2",3712099.83699532,149544593.43324,0,27575598.7891081,0,98635795.6687329,0,939691558.736531,0,48787597.8576528,22272599.0219719,1897413316.68132,530299.976713618,4242399.81370894,816661964.138971,0,0,796510565.023854,0,1278022943.87982,0,305983086.563757,"B1-A1"
"3-4_3",19017410.6379196,170669069.827483,0,77532520.2930566,19992662.4655052,170669069.827483,1462877.74137843,236986194.103305,0,70218131.5861645,3413381.39654966,969887942.533897,1462877.74137843,29745180.7413613,684626782.965104,0,0,599779873.965155,0,865048371.068443,0,261367489.792946,"B1-A1"
"3-4_4",21408384.8432289,74929346.951301,19624352.7729598,34788625.3702469,12488224.4918835,66901202.6350902,3568064.14053814,151642725.972871,0,5352096.21080722,0,2122106147.58506,11596208.456749,14272256.5621526,1049010857.31821,53520962.1080722,4460080.17567268,1192625438.97487,1784032.07026907,1480746618.32333,59765074.3540139,523613412.623973,"B1-A1"
"3-4_5",38110064.6165046,267741409.375826,6068481.62683195,126709896.368251,18690923.4106424,308036127.37799,4612046.03639228,265556755.990166,0,99037620.1498974,23302969.4470347,703458390.182359,3155610.44595261,53645377.5811944,471156913.507232,4126567.50624572,0,360710547.898891,0,1287489061.94867,7039438.68712506,280121111.894563,"B1-A1"
"3-4_6",0,104523721.051186,0,16740127.199604,0,106973495.763323,0,112689636.75831,0,59202888.8766482,1224887.35606858,654089848.140624,0,10207394.6339049,620201297.95606,0,0,257634640.559759,0,776578583.747482,0,180058441.342082,"B1-A1"
"3-4_7",14752797.6153479,213454540.497065,0,106957782.711272,12447672.9879498,82984486.586332,0,199162767.807197,0,42875318.0696049,0,820624367.353728,4149224.3293166,24895345.9758996,229129387.963372,0,0,551385810.873628,0,1007339462.17297,0,339775370.078482,"B1-A1"
"3-4_8",14365200.2659163,193930203.589871,0,50278200.9307072,10773900.1994373,210091053.889027,0,242412754.487338,0,48482550.8974677,3591300.06647909,783801239.509061,39504300.7312699,40402125.7478897,321421355.949878,0,0,632068811.700319,0,1195902922.13754,0,263062729.869593,"B1-A1"
"3-4_9",16626803.7040823,68960349.7890625,0,4088558.28788908,2725705.52525939,12265674.8636672,0,173627441.959023,0,2180564.42020751,0,733759927.399827,2180564.42020751,817711.657577817,1214574382.05558,0,0,530967436.320529,0,328174945.24123,0,474817902.500186,"B1-A1"
"3-4_10",0,32354641.9822819,0,2986582.33682602,0,6470928.39645639,0,80637723.0943027,0,0,0,888508245.205742,0,17919494.0209561,634150982.852726,0,0,314586672.812341,0,529620601.063815,0,298658233.682602,"B1-A1"
"3-9_1",346406881.158028,0,128298844.873344,0,307917227.696025,0,128298844.873344,0,141128729.360678,0,51319537.9493375,128298844.873344,0,12829884.4873344,179618382.822681,410556303.5947,2399188399.13153,0,0,0,1257328679.75877,0,"Am6-B1"
"3-9_2",496859300.979102,0,257630748.655831,0,496859300.979102,0,128815374.327915,0,110413177.995356,0,0,147217570.660475,0,110413177.995356,533663693.644221,404848319.316306,2263470148.9048,0,0,0,1582588884.6001,0,"Am6-B1"
"3-9_3",193070312.380732,0,88260714.231192,0,295121763.210548,0,121358482.067889,0,44130357.115596,0,13790736.5986237,121358482.067889,0,33097767.836697,124116629.387614,524047990.747702,1119807811.80825,0,33097767.836697,11032589.278899,1348734039.3454,0,"Am6-B1"
"3-9_4",447752605.50242,21841590.5123132,393148629.221637,0,786297258.443274,0,294861471.916228,0,174732724.098505,0,0,240257495.635445,0,141970338.330036,709851691.650178,491435786.527046,5078169794.11281,0,240257495.635445,21841590.5123132,2074951098.66975,0,"Am6-B1"
"3-9_5",352631753.623079,0,320574321.475527,0,384689185.770632,0,160287160.737763,0,160287160.737763,0,80143580.3688817,304545605.40175,0,80143580.3688817,288516889.327974,721292223.319935,1699043903.82029,0,0,80143580.3688817,1763158768.1154,0,"Am6-B1"
"3-9_6",320406001.281461,32040600.1281461,146471314.871525,0,192243600.768877,0,96121800.3844383,22886142.9486758,64081200.2562922,0,27463371.538411,292942629.74305,0,64081200.2562922,627080316.793717,942909089.485443,2013980579.48347,0,0,82390114.6152329,1560834949.09969,9154457.17947032,"Am6-B1"
"3-9_7",236595845.341278,0,0,0,51433879.4220169,0,41147103.5376135,0,0,0,0,82294207.075227,0,0,853802398.40548,421757811.260538,4207291336.72098,0,0,0,82294207.075227,0,"Am6-B1"
"3-9_8",99215996.9355768,0,39686398.7742307,0,95247357.0581537,0,35717758.8968076,0,15874559.5096923,0,0,35717758.8968076,0,11905919.6322692,539735023.329538,523860463.819845,1801762504.35007,0,0,7937279.75484614,670700139.284499,0,"Am6-B1"
"3-9_9",713087765.633904,0,630808408.060761,0,1275330042.38371,0,315404204.03038,0,356543882.816952,0,54852905.0487618,877646480.780189,0,356543882.816952,781653896.944856,1343896173.69466,3908269484.72428,0,0,246838072.719428,3935695937.24866,0,"Am6-B1"
"3-9_10",403364874.810119,0,130117701.551651,0,442400185.275614,0,195176552.327477,0,169153012.017147,0,130117701.551651,260235403.103302,0,130117701.551651,533482576.36177,520470806.206605,3005718905.84314,0,0,52047080.6206605,2029836144.20576,0,"Am6-B1"
"3-10_1",0,19491050.5087514,0,36545719.7039089,0,0,0,9745525.25437571,0,20709241.1655484,0,0,0,0,556713130.156213,0,0,1152408361.32993,0,592040659.203325,0,15836478.5383605,"Bm6-A1"
"3-10_2",0,55646193.636535,0,49463283.2324755,0,68012014.4446538,0,68012014.4446538,0,0,0,0,0,12365820.8081189,587376488.385647,0,0,890339098.184559,0,1273679543.23624,0,197853132.929902,"Bm6-A1"
"3-10_3",0,107196928.887812,0,65002393.0489927,0,68423571.6305186,0,111758500.329847,0,15965500.047121,0,0,0,4561571.44203457,727570645.004515,0,0,317029215.221403,0,871260145.428604,0,124302821.795442,"Bm6-A1"
"3-10_4",0,66046722.9018889,0,28305738.3865238,0,44480446.035966,0,87612999.7678118,0,0,0,0,0,6739461.52060091,873434213.069878,0,0,256099537.782835,0,611943106.070563,0,25609953.7782835,"Bm6-A1"
"3-10_5",16548659.049806,122932895.798559,0,52010071.2993902,0,111112425.048697,0,68558730.3491962,0,0,0,0,4728188.29994456,61466447.8992793,425536946.995011,0,0,643033608.792461,0,1468102467.13279,0,444449700.194789,"Bm6-A1"
"3-10_6",4859621.07423057,82999349.9070884,1001704.62254335,45279756.24875,2477188.45845179,111304273.768415,2084628.53880643,122938937.593766,0,15533189.9238985,358718.547262145,284267.528019058,467010.938888453,38321970.0867597,496168665.333836,1380727.99323543,785119.839290732,164435228.410072,0,1196116538.61048,3526271.00233165,328647103.762415,"Bm6-A1"
"3-10_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bm6-A1"
"3-10_8",27153497.3074153,184643781.690424,0,50686528.3071752,14481865.2306215,206366579.536356,0,184643781.690424,0,39825129.3842091,0,0,3620466.30765537,14481865.2306215,1077088726.52747,0,0,1075278493.37364,0,1536887947.5997,0,119475388.152627,"Bm6-A1"
